data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2022/6/9, 55, 29, 9, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/10, 60, 17, 18, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/11, 39, 19, 15, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/12, 47, 24, 23, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/13, 62, 37, 20, 14, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/14, 78, 24, 19, 12, 4, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/15, 50, 29, 15, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/16, 58, 38, 19, 16, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/17, 80, 41, 23, 16, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/18, 78, 22, 21, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/19, 43, 14, 19, 5, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/20, 36, 24, 16, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/21, 48, 33, 16, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/22, 68, 41, 28, 18, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/23, 70, 52, 27, 25, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/24, 92, 71, 35, 27, 3, 12,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/25, 129, 59, 30, 20, 3, 12,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/26, 114, 10, 21, 4, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/27, 25, 19, 18, 10, 4, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/28, 39, 36, 20, 18, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/29, 73, 53, 35, 19, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/6/30, 81, 45, 35, 17, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/7/1, 86, 44, 16, 20, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/4, 32, 11, 18, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/5, 19, 11, 25, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/6, 18, 14, 32, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/7, 31, 10, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/8, 21, 9, 19, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/9, 17, 6, 19, 3, 1, 1,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/10, 14, 19, 30, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/11, 42, 22, 26, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/12, 50, 21, 26, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/13, 36, 19, 33, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/14, 36, 27, 30, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/15, 50, 22, 32, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/16, 47, 17, 35, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/17, 35, 21, 32, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/18, 37, 23, 34, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/19, 44, 20, 34, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/20, 37, 33, 52, 19, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/21, 61, 31, 38, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/22, 59, 27, 48, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/23, 56, 24, 43, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/24, 55, 29, 43, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/25, 61, 30, 37, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/26, 60, 24, 37, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/27, 47, 15, 36, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/28, 30, 15, 28, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/29, 33, 10, 22, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/30, 25, 5, 25, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/31, 13, 9, 18, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/1, 21, 11, 23, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/2, 25, 17, 20, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/3, 38, 14, 22, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/4, 36, 16, 30, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/5, 28, 12, 30, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/6, 22, 12, 30, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/7, 26, 15, 24, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/8, 28, 17, 28, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/9, 31, 22, 29, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/10, 42, 22, 27, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/11, 44, 20, 24, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/12, 35, 14, 29, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/13, 33, 13, 31, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/14, 34, 27, 64, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/15, 52, 26, 39, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/16, 52, 24, 32, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/17, 41, 23, 30, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/18, 41, 23, 35, 11, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/19, 48, 21, 35, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/20, 51, 14, 36, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/21, 37, 23, 46, 12, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/22, 49, 33, 62, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/23, 64, 36, 40, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/24, 69, 23, 44, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/25, 53, 25, 41, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/26, 52, 26, 45, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/27, 58, 25, 40, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/2/28, 57, 21, 53, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/1, 40, 26, 36, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/2, 45, 22, 39, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/3, 47, 35, 38, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/4, 66, 30, 35, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/5, 58, 51, 9, 26, , 8,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/6, 85, 20, 18, 13, 15, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/7, 65, 26, 46, 17, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/8, 51, 30, 61, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/9, 63, 32, 38, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/10, 68, 26, 38, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/11, 50, 20, 31, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/12, 38, 14, 34, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/13, 34, 16, 20, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/14, 29, 14, 21, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/15, 32, 16, 31, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/16, 33, 17, 23, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/17, 41, 22, 31, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/18, 43, 21, 30, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/19, 47, 28, 37, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/20, 57, 8, 25, 3, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/21, 19, 14, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/22, 20, 18, 26, 6, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/23, 32, 20, 28, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/24, 44, 27, 30, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/25, 46, 33, 33, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/26, 50, 23, 39, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/27, 44, 13, 31, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/28, 30, 18, 35, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/29, 38, 16, 33, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/30, 32, 22, 39, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/3/31, 39, 17, 27, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/4/1, 34, 8, 19, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/2, 51, 31, 36, 16, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/3, 65, 25, 32, 9, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/4, 60, 18, 28, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/5, 42, 9, 19, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/6, 22, 18, 32, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/7, 39, 19, 19, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/8, 46, 14, 23, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/9, 28, 14, 18, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/10, 34, 7, 18, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/11, 15, 6, 16, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/12, 17, 14, 26, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/13, 33, 20, 27, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/14, 38, 22, 28, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/15, 49, 20, 35, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/16, 40, 12, 33, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/17, 30, 7, 20, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/18, 14, 7, 20, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/19, 16, 6, 20, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/20, 12, 8, 21, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/21, 18, 15, 25, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/22, 30, 20, 46, 9, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/23, 40, 31, 36, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/24, 62, 17, 35, 7, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/25, 34, 15, 26, 7, 1, ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/26, 26, 22, 27, 9, , ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/27, 49, 18, 21, 9, 1, ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/28, 46, 13, 18, 9, , ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/29, 33, 20, 20, 9, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/30, 45, 15, 22, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/10/31, 36, 11, 16, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/1, 30, 10, 22, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/2, 23, 7, 18, 3, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/3, 18, 9, 19, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/4, 19, 22, 32, 9, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/5, 43, 29, 33, 8, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/6, 62, 25, 39, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/7, 54, 16, 27, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/8, 33, 20, 25, 7, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/9, 39, 19, 12, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/10, 35, 15, 19, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/11, 25, 12, 14, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/12, 25, 12, 17, 4, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/13, 16, 16, 22, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/14, 31, 13, 28, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/15, 34, 18, 36, 4, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/16, 47, 29, 42, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/17, 56, 37, 40, 13, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/18, 65, 27, 19, 25, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/19, 57, 11, 22, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/20, 25, 8, 20, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/21, 15, 11, 20, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/22, 25, 22, 49, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/23, 48, 36, 59, 16, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/24, 66, 25, 27, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/25, 52, 33, 42, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/26, 59, 21, 23, 11, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/27, 41, 13, 38, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/28, 26, 24, 50, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/29, 58, 25, 40, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/11/30, 41, 13, 32, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/1, 29, 32, 52, 19, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/2, 64, 20, 34, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/3, 37, 12, 22, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/4, 25, 15, 31, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/5, 32, 21, 42, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/6, 44, 21, 28, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/7, 46, 10, 17, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/8, 21, 11, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/9, 20, 17, 30, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/10, 33, 28, 55, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/11, 53, 28, 56, 10, 3, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/12, 51, 28, 37, 10, 5, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/13, 59, 20, 24, 12, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/14, 45, 21, 19, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/15, 47, 18, 19, 10, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/16, 37, 16, 26, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/17, 34, 10, 23, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/18, 27, 9, 23, 3, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/19, 22, 9, 24, 2, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/20, 17, 16, 32, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/21, 29, 26, 58, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/22, 47, 41, 47, 15, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/23, 76, 19, 23, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/24, 36, 12, 21, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/25, 24, 13, 26, 2, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/26, 29, 16, 42, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/27, 33, 20, 29, 9, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/28, 46, 25, 33, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/29, 43, 21, 38, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/30, 47, 14, 27, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/12/31, 41, 10, 21, 6, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/1, 28, 14, 22, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/2, 36, 8, 22, 3, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2022/1/3, 21, 12, 31, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/2, 60, 31, 18, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/3, 71, , 35, 14, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/4, 95, , 27, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/5, 52, , 26, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/6, 53, , 24, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/7, 52, , 22, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/8, 56, , 29, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/9, 53, , 30, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/10, 68, 61, 28, 15, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/11, 89, 57, 36, 14, 3, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/12, 110, 46, 28, 19, 5, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/13, 92, 46, 24, 19, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/14, 85, 52, 26, 21, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/15, 87, 59, 26, 22, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/16, 91, 52, 25, 17, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/17, 92, 27, 21, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/18, 55, 33, 27, 9, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/19, 67, 28, 21, 12, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/20, 53, 42, 23, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/21, 79, 58, 20, 19, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/22, 105, 53, 24, 14, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/23, 98, 50, 29, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/24, 92, 52, 26, 18, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/25, 100, 50, 30, 13, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/26, 98, 60, 27, 20, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/27, 109, 56, 27, 16, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/28, 88, 14, 15, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/29, 33, 23, 20, 13, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/30, 48, 36, 22, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/7/31, 73, 22, 21, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/1, 50, 19, 23, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/2, 46, 36, 26, 13, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/3, 72, 27, 19, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/4, 59, 20, 22, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/5, 43, 24, 20, 10, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/6, 52, 32, 21, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/7, 65, 35, 24, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/8, 75, 28, 26, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/9, 67, 40, 25, 18, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/10, 74, 57, 32, 24, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/11, 97, 49, 21, 14, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/12, 89, 12, 17, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/13, 30, 16, 15, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/14, 36, 18, 17, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/15, 40, 24, 26, 6, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/16, 57, 28, 20, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/17, 62, 37, 24, 18, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/18, 66, 58, 39, 23, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/19, 105, 53, 32, 21, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/20, 100, 53, 38, 21, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/21, 99, 78, 42, 24, 2, 12,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/22, 137, 47, 33, 12, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/23, 96, 66, 32, 22, 5, ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/24, 122, 72, 30, 25, 3, ,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/25, 119, 69, 33, 25, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/26, 124, 63, 41, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/27, 115, 18, 18, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/28, 39, 10, 16, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/29, 24, 10, 19, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/30, 21, 10, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/8/31, 22, 14, 19, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/1, 30, 17, 22, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/2, 33, 28, 28, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/3, 52, 44, 40, 19, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/4, 77, 48, 42, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/5, 90, 38, 42, 13, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/6, 75, 37, 37, 11, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/7, 74, 23, 35, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/8, 50, 56, 34, 18, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/9, 96, 38, 33, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/10, 74, 35, 20, 21, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/11, 76, 35, 42, 18, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/12, 69, 30, 40, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2021/9/13, 64, 42, 33, 18, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
